family	genus	species	taxid	segment	experiment	result_type	cluster	timestamp	last_changed_timestamp	num_input_seqs	num_curated_seqs	num_clusters	rss	elapsed_time	mean_cluster_objective_value	mean_cluster_target_len	mean_cluster_num_primers5	mean_cluster_num_primers3	mean_cluster_num_guides	mean_cluster_guide_set_frac_bound	mean_cluster_guide_set_expected_activity	mean_cluster_guide_set_median_activity	mean_cluster_guide_set_5th_pctile_activity
Circoviridae	Circovirus	Mink circovirus	1475143	None	nonspecific_min-guides	taxon	NA	1589146011	1589146011	9	9	1	568864.0	42.73	3.201838730514401	88	1	1	1	1.0	3.1079700589179993	3.2165859937667847	2.8186992406845093
Caliciviridae	unknown	Goose calicivirus	1493858	None	nonspecific_min-guides	taxon	NA	1589110676	1589110676	3	1	1	538016.0	83.60	3.201838730514401	88	1	1	1	1.0	3.3064465522766113	3.3064465522766113	3.3064465522766113
Alloherpesviridae	Cyprinivirus	Anguillid herpesvirus 1	150286	None	nonspecific_min-guides	taxon	NA	1588916766	1588916766	2	2	1	780320.0	18112.94	3.201838730514401	88	1	1	1	1.0	2.936347484588623	2.936347484588623	2.936347484588623
Anelloviridae	unknown	Rodent Torque teno virus 2	1514665	None	nonspecific_min-guides	taxon	NA	1588931651	1588931651	3	3	1	574944.0	31.56	3.201838730514401	88	1	1	1	1.0	3.133910298347473	3.133910298347473	3.133910298347473
Astroviridae	Mamastrovirus	Burkina Faso astrovirus	1518574	None	nonspecific_min-guides	taxon	NA	1589085129	1589085129	1	1	1	534600.0	66.46	3.201838730514401	88	1	1	1	1.0	3.107472240924835	3.107472240924835	3.107472240924835
Astroviridae	unknown	Bovine astrovirus CH13	1522059	None	nonspecific_min-guides	taxon	NA	1589076786	1589076786	9	9	1	697092.0	112.63	3.201838730514401	88	1	1	1	1.0	3.3158924447165594	3.3190771341323853	3.29944771528244
Circoviridae	Circovirus	Human circovirus VS6600022	1525173	None	nonspecific_min-guides	taxon	NA	1589145769	1589145769	1	1	1	531308.0	37.95	3.201838730514401	88	1	1	1	1.0	3.1128106713294983	3.1128106713294983	3.1128106713294983
Adenoviridae	Aviadenovirus	Duck aviadenovirus B	1534553	None	nonspecific_min-guides	taxon	NA	1588698728	1588698728	2	2	1	592536.0	245.99	3.201838730514401	88	1	1	1	1.0	3.281067728996277	3.281067728996277	3.281067728996277
Anelloviridae	Betatorquevirus	Torque teno mini virus ALA22	1535290	None	nonspecific_min-guides	taxon	NA	1588947129	1588947129	1	1	1	532244.0	13.62	3.201838730514401	88	1	1	1	1.0	3.3148253560066223	3.3148253560066223	3.3148253560066223
Anelloviridae	Betatorquevirus	Torque teno mini virus ALH8	1535291	None	nonspecific_min-guides	taxon	NA	1588947371	1588947371	1	1	1	524584.0	12.93	3.201838730514401	88	1	1	1	1.0	3.102468192577362	3.102468192577362	3.102468192577362
Arenaviridae	Mammarenavirus	Gairo mammarenavirus	1535802	L	nonspecific_min-guides	taxon	NA	1588983127	1588983127	1	1	1	529220.0	18.06	3.201838730514401	88	1	1	1	1.0	3.353101074695587	3.353101074695587	3.353101074695587
Caliciviridae	Vesivirus	Mink calicivirus	154122	None	nonspecific_min-guides	taxon	NA	1589124057	1589124057	2	2	1	567428.0	97.69	3.201838730514401	88	1	1	1	1.0	3.0934733152389526	3.0934733152389526	3.0934733152389526
Anelloviridae	unknown	Torque teno Tadarida brasiliensis virus	1543419	None	nonspecific_min-guides	taxon	NA	1588934993	1588934993	1	1	1	524528.0	16.89	3.201838730514401	88	1	1	1	1.0	3.226870834827423	3.226870834827423	3.226870834827423
Arteriviridae	Simartevirus	Mikumi yellow baboon virus 1	1546177	None	nonspecific_min-guides	taxon	NA	1589067102	1589067102	11	11	1	811496.0	6334.09	3.201838730514401	88	1	1	1	1.0	2.9301230799068105	2.9322487115859985	2.920557737350464
Arteriviridae	unknown	Southwest baboon virus 1	1546178	None	nonspecific_min-guides	taxon	NA	1589052836	1589052836	4	4	1	619908.0	245.45	3.201838730514401	88	1	1	1	1.0	3.204831525683403	3.1195114254951477	2.7541295289993286
Adenoviridae	Aviadenovirus	Pigeon aviadenovirus A	1548417	None	nonspecific_min-guides	taxon	NA	1588711635	1588711635	1	1	1	565068.0	153.80	3.201838730514401	88	1	1	1	1.0	3.1094972491264343	3.1094972491264343	3.1094972491264343
Anelloviridae	Gyrovirus	Gyrovirus GyV7-SF	1548711	None	nonspecific_min-guides	taxon	NA	1588953840	1588953840	1	1	1	523948.0	11.85	3.201838730514401	88	1	1	1	1.0	3.538608491420746	3.538608491420746	3.538608491420746
Circoviridae	unknown	Circoviridae SFBeef	1548712	None	nonspecific_min-guides	taxon	NA	1589134375	1589134375	1	1	1	520348.0	28.63	3.201838730514401	88	1	1	1	1.0	2.9757239818573	2.9757239818573	2.9757239818573
Bornaviridae	Orthobornavirus	Psittaciform 1 orthobornavirus	1548713	None	nonspecific_min-guides	taxon	NA	1589107721	1589107721	9	9	1	841620.0	1711.79	3.201838730514401	88	1	1	1	1.0	3.2652741803063288	3.3121652603149414	2.9569849967956543
Bornaviridae	Orthobornavirus	Passeriform 1 orthobornavirus	1548720	None	nonspecific_min-guides	taxon	NA	1589106939	1589106939	1	1	1	534652.0	78.87	3.201838730514401	88	1	1	1	1.0	2.913618564605713	2.913618564605713	2.913618564605713
Bornaviridae	Orthobornavirus	Passeriform 2 orthobornavirus	1548721	None	nonspecific_min-guides	taxon	NA	1589107480	1589107480	1	1	1	534732.0	55.97	3.201838730514401	88	1	1	1	1.0	3.176483929157257	3.176483929157257	3.176483929157257
Bornaviridae	Orthobornavirus	Waterbird 1 orthobornavirus	1548722	None	nonspecific_min-guides	taxon	NA	1589108544	1589108544	4	4	1	576884.0	81.74	3.201838730514401	88	1	1	1	1.0	3.118168592453003	3.0944284200668335	3.020611345767975
Caliciviridae	Vesivirus	San Miguel sea lion virus 8	1564182	None	nonspecific_min-guides	taxon	NA	1589125214	1589125214	2	2	1	548532.0	95.71	3.201838730514401	88	1	1	1	1.0	3.134490728378296	3.134490728378296	3.134490728378296
Anelloviridae	unknown	Seal anellovirus 4	1566011	None	nonspecific_min-guides	taxon	NA	1588933942	1588933942	1	1	1	523904.0	18.12	3.201838730514401	88	1	1	1	1.0	3.3401814103126526	3.3401814103126526	3.3401814103126526
Circoviridae	unknown	Dromedary stool-associated circular ssDNA virus	1574422	None	nonspecific_min-guides	taxon	NA	1589134618	1589134618	8	1	1	532776.0	39.92	3.201838730514401	88	1	1	1	1.0	2.776503801345825	2.776503801345825	2.776503801345825
Circoviridae	unknown	Circoviridae LDMD-2013a	1576597	None	nonspecific_min-guides	taxon	NA	1589133816	1589133816	2	2	1	532596.0	35.53	3.201838730514401	88	1	1	1	1.0	3.3778680562973022	3.3778680562973022	3.3778680562973022
Circoviridae	unknown	Circoviridae LDMD-2013b	1576598	None	nonspecific_min-guides	taxon	NA	1589134097	1589134097	2	2	1	537336.0	42.93	3.201838730514401	88	1	1	1	1.0	3.0913559198379517	3.0913559198379517	3.0913559198379517
Arenaviridae	Mammarenavirus	Wenzhou mammarenavirus	1588685	L	nonspecific_min-guides	taxon	NA	1589048276	1589048276	9	6	1	666216.0	271.35	3.201838730514401	88	1	1	1	1.0	3.2446387906869254	3.225504219532013	3.0157676935195923
Caliciviridae	Vesivirus	Vesivirus ferret badger/JX12/China/2012	1615583	None	nonspecific_min-guides	taxon	NA	1589127414	1589127414	1	1	1	535408.0	84.17	3.201838730514401	88	1	1	1	1.0	3.3552584052085876	3.3552584052085876	3.3552584052085876
Anelloviridae	Alphatorquevirus	Simian torque teno virus 30	1619218	None	nonspecific_min-guides	taxon	NA	1588935838	1588935838	1	1	1	524656.0	14.51	3.201838730514401	88	1	1	1	1.0	3.205670177936554	3.205670177936554	3.205670177936554
Anelloviridae	Alphatorquevirus	Simian torque teno virus 31	1619219	None	nonspecific_min-guides	taxon	NA	1588936080	1588936080	1	1	1	525464.0	19.22	3.201838730514401	88	1	1	1	1.0	2.9169912338256836	2.9169912338256836	2.9169912338256836
Anelloviridae	Alphatorquevirus	Simian torque teno virus 32	1619220	None	nonspecific_min-guides	taxon	NA	1588936384	1588936384	1	1	1	524956.0	20.01	3.201838730514401	88	1	1	1	1.0	2.801379919052124	2.801379919052124	2.801379919052124
Anelloviridae	Alphatorquevirus	Simian torque teno virus 33	1629656	None	nonspecific_min-guides	taxon	NA	1588936728	1588936728	1	1	1	527832.0	15.00	3.201838730514401	88	1	1	1	1.0	3.0296841859817505	3.0296841859817505	3.0296841859817505
Anelloviridae	Alphatorquevirus	Simian torque teno virus 34	1629657	None	nonspecific_min-guides	taxon	NA	1588937065	1588937065	1	1	1	524748.0	15.47	3.201838730514401	88	1	1	1	1.0	2.939390540122986	2.939390540122986	2.939390540122986
Circoviridae	unknown	Apteryx rowi circovirus-like virus	1634476	None	nonspecific_min-guides	taxon	NA	1589128023	1589128023	1	1	1	527108.0	35.23	3.201838730514401	88	1	1	1	1.0	3.26547509431839	3.26547509431839	3.26547509431839
Arenaviridae	Mammarenavirus	Mariental mammarenavirus	1642436	L	nonspecific_min-guides	taxon	NA	1589041240	1589041240	1	1	1	536600.0	48.99	3.201838730514401	88	1	1	1	1.0	3.1579397916793823	3.1579397916793823	3.1579397916793823
Arenaviridae	Mammarenavirus	Okahandja mammarenavirus	1642458	L	nonspecific_min-guides	taxon	NA	1589043251	1589043251	1	1	1	535980.0	52.75	3.201838730514401	88	1	1	1	1.0	2.973347306251526	2.973347306251526	2.973347306251526
Arenaviridae	Reptarenavirus	Alethinophid 2 reptarenavirus	1653398	L	nonspecific_min-guides	taxon	NA	1589049003	1589049003	3	3	1	587764.0	475.35	3.201838730514401	88	1	1	1	1.0	3.1534409523010254	3.3202213644981384	2.8198801279067993
Birnaviridae	Aquabirnavirus	Victorian trout aquabirnavirus	1661392	A	nonspecific_min-guides	taxon	NA	1589101333	1589101333	1	1	1	526908.0	40.76	3.201838730514401	88	1	1	1	1.0	3.370713233947754	3.370713233947754	3.370713233947754
Astroviridae	Mamastrovirus	Dromedary astrovirus	1662272	None	nonspecific_min-guides	taxon	NA	1589085866	1589085866	4	4	1	599204.0	78.08	3.201838730514401	88	1	1	1	1.0	3.3752947002649307	3.419235587120056	3.2434720396995544
Anelloviridae	Gyrovirus	Gyrovirus GyV8	1670973	None	nonspecific_min-guides	taxon	NA	1588954269	1588954269	1	1	1	522960.0	12.12	3.201838730514401	88	1	1	1	1.0	2.803761601448059	2.803761601448059	2.803761601448059
Astroviridae	unknown	Astrovirus Er/SZAL6/HUN/2011	1671382	None	nonspecific_min-guides	taxon	NA	1589071422	1589071422	1	1	1	533700.0	70.96	3.201838730514401	88	1	1	1	1.0	3.302448332309723	3.302448332309723	3.302448332309723
Anelloviridae	Mutorquevirus	Torque teno equus virus 1	1673633	None	nonspecific_min-guides	taxon	NA	1588958575	1588958575	1	1	1	524100.0	11.95	3.201838730514401	88	1	1	1	1.0	2.862509608268738	2.862509608268738	2.862509608268738
Circoviridae	unknown	Chimpanzee faeces associated circular DNA virus 1	1676184	None	nonspecific_min-guides	taxon	NA	1589128364	1589128364	1	1	1	529936.0	45.36	3.201838730514401	88	1	1	1	1.0	3.3733537197113037	3.3733537197113037	3.3733537197113037
Bornaviridae	Orthobornavirus	Mammalian 1 orthobornavirus	1714619	None	nonspecific_min-guides	taxon	NA	1589105808	1589105808	33	33	1	736688.0	229.48	3.201838730514401	88	1	1	1	1.0	2.92175829410553	2.92175829410553	2.92175829410553
Birnaviridae	Aquabirnavirus	Tasmanian aquabirnavirus	1721090	A	nonspecific_min-guides	taxon	NA	1589099948	1589099948	14	14	1	621228.0	61.21	3.201838730514401	88	1	1	1	1.0	3.0361268860953197	2.970189332962036	2.908895969390869
Anelloviridae	unknown	Gorilla anellovirus	1743411	None	nonspecific_min-guides	taxon	NA	1588930766	1588930766	1	1	1	537112.0	17.76	3.201838730514401	88	1	1	1	1.0	3.364444673061371	3.364444673061371	3.364444673061371
Alloherpesviridae	Cyprinivirus	Cyprinid herpesvirus 3	180230	None	nonspecific_min-guides	taxon	NA	1588917490	1588917490	21	21	1	795712.0	13857.38	3.201838730514401	88	1	1	1	1.0	2.957448959350586	2.957448959350586	2.957448959350586
Arteriviridae	unknown	Rodent arterivirus	1806636	None	nonspecific_min-guides	taxon	NA	1589052546	1589052546	1	1	1	540088.0	182.11	3.201838730514401	88	1	1	1	1.0	3.294783651828766	3.294783651828766	3.294783651828766
Caliciviridae	Nebovirus	Bovine calicivirus strain Kirklareli	1812179	None	nonspecific_min-guides	taxon	NA	1589114455	1589114455	1	1	1	535340.0	67.80	3.201838730514401	88	1	1	1	1.0	3.1741145849227905	3.1741145849227905	3.1741145849227905
Arteriviridae	Simartevirus	Kafue kinda chacma baboon virus	1823757	None	nonspecific_min-guides	taxon	NA	1589066360	1589066360	2	2	1	543384.0	210.26	3.201838730514401	88	1	1	1	1.0	3.1482707858085632	3.1482707858085632	3.1482707858085632
Anelloviridae	Betatorquevirus	Torque teno mini virus 18	1859149	None	nonspecific_min-guides	taxon	NA	1588944949	1588944949	1	1	1	528352.0	13.58	3.201838730514401	88	1	1	1	1.0	2.8388893604278564	2.8388893604278564	2.8388893604278564
Circoviridae	Circovirus	Bat associated circovirus 1	1868218	None	nonspecific_min-guides	taxon	NA	1589138494	1589138494	1	1	1	523788.0	33.69	3.201838730514401	88	1	1	1	1.0	3.1855844855308533	3.1855844855308533	3.1855844855308533
Circoviridae	Circovirus	Bat associated circovirus 2	1868219	None	nonspecific_min-guides	taxon	NA	1589138736	1589138736	1	1	1	525036.0	32.64	3.201838730514401	88	1	1	1	1.0	3.0130844712257385	3.0130844712257385	3.0130844712257385
Circoviridae	Circovirus	Bat associated circovirus 3	1868220	None	nonspecific_min-guides	taxon	NA	1589138977	1589138977	1	1	1	525248.0	32.50	3.201838730514401	88	1	1	1	1.0	2.76863431930542	2.76863431930542	2.76863431930542
Circoviridae	Circovirus	Porcine circovirus 3	1868221	None	nonspecific_min-guides	taxon	NA	1589148227	1589148227	407	407	1	1292556.0	662.86	3.201838730514401	88	1	1	1	1.0	3.1614574382873366	3.18306428194046	2.9974106550216675
Bornaviridae	Orthobornavirus	Elapid 1 orthobornavirus	1881950	None	nonspecific_min-guides	taxon	NA	1589104917	1589104917	1	1	1	537468.0	84.16	3.201838730514401	88	1	1	1	1.0	3.227822721004486	3.227822721004486	3.227822721004486
Bornaviridae	Orthobornavirus	Psittaciform 2 orthobornavirus	1884878	None	nonspecific_min-guides	taxon	NA	1589108205	1589108205	4	4	1	603240.0	108.05	3.201838730514401	88	1	1	1	1.0	3.27487014234066	3.3644266724586487	2.940487265586853
Bornaviridae	Orthobornavirus	Mammalian 2 orthobornavirus	1897087	None	nonspecific_min-guides	taxon	NA	1589106393	1589106393	21	21	1	564768.0	114.78	3.201838730514401	88	1	1	1	1.0	3.205846071243286	3.205846071243286	3.205846071243286
Adenoviridae	Aviadenovirus	Fowl aviadenovirus A	190061	None	nonspecific_min-guides	taxon	NA	1588701380	1588701380	5	5	1	632904.0	317.86	3.201838730514401	88	1	1	1	1.0	3.2236246466636658	3.3864691853523254	2.9290279150009155
Adenoviridae	Aviadenovirus	Fowl aviadenovirus B	190062	None	nonspecific_min-guides	taxon	NA	1588702004	1588702004	1	1	1	571216.0	301.38	3.201838730514401	88	1	1	1	1.0	2.7231826782226562	2.7231826782226562	2.7231826782226562
Adenoviridae	Aviadenovirus	Fowl aviadenovirus C	190063	None	nonspecific_min-guides	taxon	NA	1588704802	1588704802	38	37	1	641408.0	355.26	3.201838730514401	88	1	1	1	1.0	3.0437041939915837	3.0558077692985535	2.931187152862549
Adenoviridae	Aviadenovirus	Fowl aviadenovirus D	190064	None	nonspecific_min-guides	taxon	NA	1588706801	1588706801	12	12	1	650440.0	273.00	3.201838730514401	88	1	1	1	1.0	3.0134041706720986	3.0357949137687683	2.8884905576705933
Adenoviridae	Aviadenovirus	Fowl aviadenovirus E	190065	None	nonspecific_min-guides	taxon	NA	1588709200	1588709200	9	9	1	671780.0	218.26	3.201838730514401	88	1	1	1	1.0	3.0515246788660684	3.088956296443939	2.8884092569351196
Caliciviridae	Norovirus	Primate norovirus	1903318	None	nonspecific_min-guides	taxon	NA	1589117179	1589117179	1	1	1	534364.0	74.16	3.201838730514401	88	1	1	1	1.0	2.944201111793518	2.944201111793518	2.944201111793518
Astroviridae	unknown	Bastrovirus-like_virus/VietNam/Bat/17819_21	1906170	None	nonspecific_min-guides	taxon	NA	1589075769	1589075769	1	1	1	533276.0	56.68	3.201838730514401	88	1	1	1	1.0	3.343864917755127	3.343864917755127	3.343864917755127
Astroviridae	unknown	Bastrovirus/VietNam/Porcine/17489_85	1906173	None	nonspecific_min-guides	taxon	NA	1589076435	1589076435	1	1	1	537544.0	57.28	3.201838730514401	88	1	1	1	1.0	3.127051293849945	3.127051293849945	3.127051293849945
Arenaviridae	Mammarenavirus	Lunk mammarenavirus	1912901	L	nonspecific_min-guides	taxon	NA	1588999878	1588999878	1	1	1	527848.0	19.50	3.201838730514401	88	1	1	1	1.0	2.841417908668518	2.841417908668518	2.841417908668518
Astroviridae	Mamastrovirus	Rodent astrovirus	1914442	None	nonspecific_min-guides	taxon	NA	1589097167	1589097167	1	1	1	534412.0	77.13	3.201838730514401	88	1	1	1	1.0	3.1734829545021057	3.1734829545021057	3.1734829545021057
Arenaviridae	Mammarenavirus	Bear Canyon mammarenavirus	192848	L	nonspecific_min-guides	taxon	NA	1588976640	1588976640	2	1	1	534184.0	15.79	3.201838730514401	88	1	1	1	1.0	3.076509654521942	3.076509654521942	3.076509654521942
Caliciviridae	unknown	Fathead minnow calicivirus	1949201	None	nonspecific_min-guides	taxon	NA	1589109649	1589109649	1	1	1	533356.0	70.94	3.201838730514401	88	1	1	1	1.0	3.091994822025299	3.091994822025299	3.091994822025299
Circoviridae	Circovirus	European catfish circovirus	1959744	None	nonspecific_min-guides	taxon	NA	1589142365	1589142365	2	2	1	544244.0	38.19	3.201838730514401	88	1	1	1	1.0	3.1611905097961426	3.123702347278595	3.123702347278595
Circoviridae	Circovirus	Chimpanzee associated circovirus 1	1959759	None	nonspecific_min-guides	taxon	NA	1589141639	1589141639	1	1	1	523444.0	35.26	3.201838730514401	88	1	1	1	1.0	3.2156920433044434	3.2156920433044434	3.2156920433044434
Circoviridae	Circovirus	Human associated circovirus 1	1959761	None	nonspecific_min-guides	taxon	NA	1589145458	1589145458	1	1	1	525104.0	33.27	3.201838730514401	88	1	1	1	1.0	3.2197777032852173	3.2197777032852173	3.2197777032852173
Circoviridae	Circovirus	Molossus molossus circovirus 1	1959842	None	nonspecific_min-guides	taxon	NA	1589146254	1589146254	1	1	1	527568.0	33.15	3.201838730514401	88	1	1	1	1.0	2.980494737625122	2.980494737625122	2.980494737625122
Circoviridae	Circovirus	Molossus molossus circovirus 2	1959843	None	nonspecific_min-guides	taxon	NA	1589146632	1589146632	1	1	1	537656.0	38.25	3.201838730514401	88	1	1	1	1.0	3.1754069924354553	3.1754069924354553	3.1754069924354553
Circoviridae	Circovirus	Molossus molossus circovirus 3	1959844	None	nonspecific_min-guides	taxon	NA	1589146874	1589146874	1	1	1	524244.0	36.67	3.201838730514401	88	1	1	1	1.0	3.2506755590438843	3.2506755590438843	3.2506755590438843
Circoviridae	Circovirus	Molossus molossus circovirus 4	1959845	None	nonspecific_min-guides	taxon	NA	1589147117	1589147117	1	1	1	528084.0	31.86	3.201838730514401	88	1	1	1	1.0	3.1241317987442017	3.1241317987442017	3.1241317987442017
Caliciviridae	Sapovirus	Bat sapovirus	1959930	None	nonspecific_min-guides	taxon	NA	1589118603	1589118603	3	3	1	583104.0	2136.13	3.339388001154521	101	1	1	1	1.0	3.125497023264567	3.245339572429657	2.885811924934387
Caliciviridae	Vesivirus	Hom-1 vesivirus	1960046	None	nonspecific_min-guides	taxon	NA	1589123042	1589123042	1	1	1	538996.0	90.24	3.201838730514401	88	1	1	1	1.0	3.259493350982666	3.259493350982666	3.259493350982666
Astroviridae	Mamastrovirus	Qinghai Himalayan marmot astrovirus 1	1961665	None	nonspecific_min-guides	taxon	NA	1589096035	1589096035	1	1	1	531868.0	65.91	3.201838730514401	88	1	1	1	1.0	3.298365592956543	3.298365592956543	3.298365592956543
Astroviridae	Mamastrovirus	Qinghai Himalayan marmot astrovirus 2	1961666	None	nonspecific_min-guides	taxon	NA	1589096472	1589096472	1	1	1	532624.0	70.16	3.201838730514401	88	1	1	1	1.0	3.0611478686332703	3.0611478686332703	3.0611478686332703
Adenoviridae	Mastadenovirus	Simian mastadenovirus B	1962299	None	nonspecific_min-guides	taxon	NA	1588808753	1588808753	1	1	1	554252.0	96.29	3.201838730514401	88	1	1	1	1.0	2.9512912034988403	2.9512912034988403	2.9512912034988403
Adenoviridae	Mastadenovirus	Simian mastadenovirus C	1962300	None	nonspecific_min-guides	taxon	NA	1588811792	1588811792	3	3	1	589008.0	181.09	3.201838730514401	88	1	1	1	1.0	2.99824051062266	3.098357856273651	2.7980058193206787
Adenoviridae	Aviadenovirus	Turkey aviadenovirus C	1962301	None	nonspecific_min-guides	taxon	NA	1588718420	1588718420	1	1	1	567088.0	323.11	3.201838730514401	88	1	1	1	1.0	3.0288878083229065	3.0288878083229065	3.0288878083229065
Adenoviridae	Aviadenovirus	Turkey aviadenovirus D	1962302	None	nonspecific_min-guides	taxon	NA	1588721335	1588721335	1	1	1	568892.0	353.07	3.201838730514401	88	1	1	1	1.0	3.0636410117149353	3.0636410117149353	3.0636410117149353
Circoviridae	Circovirus	Circovirus sp.	1964372	None	nonspecific_min-guides	taxon	NA	1589141881	1589141881	14	3	1	571196.0	135.92	3.201838730514401	88	1	1	1	1.0	2.960419515768687	2.8423691987991333	2.8162647485733032
Anelloviridae	Kappatorquevirus	Torque teno sus virus k2a	1968861	None	nonspecific_min-guides	taxon	NA	1588956680	1588956680	14	14	1	801976.0	212.27	3.5	124	1	1	1	1.0	2.964261472225189	2.9622057676315308	2.920483708381653
Adenoviridae	Mastadenovirus	Simian mastadenovirus D	1986017	None	nonspecific_min-guides	taxon	NA	1588814981	1588814981	1	1	1	561044.0	186.67	3.201838730514401	88	1	1	1	1.0	2.972341775894165	2.972341775894165	2.972341775894165
