family	genus	species	taxid	segment	refseqs
Herpesviridae	Mardivirus	Gallid alphaherpesvirus 3	35250	None	NC_002577
Herpesviridae	Mardivirus	Meleagrid alphaherpesvirus 1	37108	None	NC_002641
Herpesviridae	Mardivirus	Sphenicid alphaherpesvirus 1	2169402	None	NC_033464
Herpesviridae	Muromegalovirus	Murid betaherpesvirus 1	10366	None	NC_004065
Herpesviridae	Muromegalovirus	Murid betaherpesvirus 2	28304	None	NC_002512
Herpesviridae	Muromegalovirus	Murid betaherpesvirus 8	1261657	None	NC_019559
Herpesviridae	Percavirus	Equid gammaherpesvirus 2	12657	None	NC_001650
Herpesviridae	Percavirus	Equid gammaherpesvirus 5	10371	None	NC_026421
Herpesviridae	Percavirus	Mustelid gammaherpesvirus 1	311179	None	NC_038266
Herpesviridae	Proboscivirus	Elephant endotheliotropic herpesvirus 4	548914	None	NC_028379
Herpesviridae	Proboscivirus	Elephant endotheliotropic herpesvirus 5	768738	None	NC_024696
Herpesviridae	Proboscivirus	Elephantid betaherpesvirus 1	146015	None	NC_020474
Herpesviridae	Rhadinovirus	Ateline gammaherpesvirus 2	10380	None	NC_038267
Herpesviridae	Rhadinovirus	Ateline gammaherpesvirus 3	85618	None	NC_001987
Herpesviridae	Rhadinovirus	Bovine gammaherpesvirus 4	10385	None	NC_002665
Herpesviridae	Rhadinovirus	Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota	2022783	None	NC_035117
Herpesviridae	Rhadinovirus	Cricetid gammaherpesvirus 2	1605972	None	NC_015049
Herpesviridae	Rhadinovirus	Human gammaherpesvirus 8	37296	None	NC_009333
Herpesviridae	Rhadinovirus	Macacine gammaherpesvirus 5	154334	None	NC_003401
Herpesviridae	Rhadinovirus	Murid gammaherpesvirus 4	33708	None	NC_001826
Herpesviridae	Rhadinovirus	Saimiriine gammaherpesvirus 2	10381	None	NC_001350
Herpesviridae	Roseolovirus	Human betaherpesvirus 6A	32603	None	NC_001664
Herpesviridae	Roseolovirus	Human betaherpesvirus 6B	32604	None	NC_000898
Herpesviridae	Roseolovirus	Human betaherpesvirus 7	10372	None	NC_001716
Herpesviridae	Roseolovirus	Macaca nemestrina herpesvirus 7	1846169	None	NC_030200
Herpesviridae	Roseolovirus	Murine roseolovirus	1940555	None	NC_033620
Herpesviridae	Roseolovirus	Suid betaherpesvirus 2	1608255	None	NC_022233
Herpesviridae	Scutavirus	Chelonid alphaherpesvirus 5	702736	None	NC_028891
Herpesviridae	Scutavirus	Testudinid herpesvirus 3	1561226	None	NC_027916
Herpesviridae	Simplexvirus	Ateline alphaherpesvirus 1	35243	None	NC_034446
Herpesviridae	Simplexvirus	Bovine alphaherpesvirus 2	10295	None	NC_043048
Herpesviridae	Simplexvirus	Cercopithecine alphaherpesvirus 2	10317	None	NC_006560
Herpesviridae	Simplexvirus	Fruit bat alphaherpesvirus 1	1343901	None	NC_024306
Herpesviridae	Simplexvirus	Human alphaherpesvirus 1	10298	None	NC_001806
Herpesviridae	Simplexvirus	Human alphaherpesvirus 2	10310	None	NC_001798
Herpesviridae	Simplexvirus	Leporid alphaherpesvirus 4	481315	None	NC_029311
Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1	10325	None	NC_004812
Herpesviridae	Simplexvirus	Macropodid alphaherpesvirus 1	137443	None	NC_029132
Herpesviridae	Simplexvirus	Panine alphaherpesvirus 3	2003507	None	NC_023677
Herpesviridae	Simplexvirus	Papiine alphaherpesvirus 2	340907	None	NC_007653
Herpesviridae	Simplexvirus	Saimiriine alphaherpesvirus 1	10353	None	NC_014567
Herpesviridae	Varicellovirus	Bovine alphaherpesvirus 1	10320	None	NC_001847
Herpesviridae	Varicellovirus	Bovine alphaherpesvirus 5	35244	None	NC_005261
Herpesviridae	Varicellovirus	Bubaline alphaherpesvirus 1	202910	None	NC_043054
Herpesviridae	Varicellovirus	Canid alphaherpesvirus 1	170325	None	NC_030117
Herpesviridae	Varicellovirus	Caprine alphaherpesvirus 1	39944	None	NC_043055
Herpesviridae	Varicellovirus	Cercopithecine alphaherpesvirus 9	35246	None	NC_002686
Herpesviridae	Varicellovirus	Cervid alphaherpesvirus 1	79891	None	NC_043056
Herpesviridae	Varicellovirus	Cervid alphaherpesvirus 2	365327	None	NC_043057
Herpesviridae	Varicellovirus	Equid alphaherpesvirus 1	10326	None	NC_001491
Herpesviridae	Varicellovirus	Equid alphaherpesvirus 3	80341	None	NC_024771
Herpesviridae	Varicellovirus	Equid alphaherpesvirus 4	10331	None	NC_001844
Herpesviridae	Varicellovirus	Equid alphaherpesvirus 8	39637	None	NC_017826
Herpesviridae	Varicellovirus	Equid alphaherpesvirus 9	55744	None	NC_011644
Herpesviridae	Varicellovirus	Felid alphaherpesvirus 1	10334	None	NC_013590
Herpesviridae	Varicellovirus	Human alphaherpesvirus 3	10335	None	NC_001348
Herpesviridae	Varicellovirus	Phocid alphaherpesvirus 1	47418	None	NC_043410
Herpesviridae	Varicellovirus	Suid alphaherpesvirus 1	10345	None	NC_006151
Husavirus	unknown	Husa-like virus KS-2016a	1884450	None	NC_030745
Husavirus	unknown	Husavirus sp.	1930509	None	NC_032480
Iridoviridae	unknown	Cod iridovirus	1887316	None	NC_030842
Iridoviridae	Lymphocystivirus	Lymphocystis disease virus - isolate China	256729	None	NC_005902
Iridoviridae	Lymphocystivirus	Lymphocystis disease virus 1	36363	None	NC_001824
Iridoviridae	Lymphocystivirus	Lymphocystis disease virus Sa	1898060	None	NC_033423
Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus	180170	None	NC_003494
Iridoviridae	Megalocytivirus	Scale drop disease virus	1697349	None	NC_027778
Iridoviridae	Ranavirus	Ambystoma tigrinum virus	265294	None	NC_005832
Iridoviridae	Ranavirus	Bohle iridovirus	100220	None	NC_038507
Iridoviridae	Ranavirus	Common midwife toad virus	540070	None	NC_039034
Iridoviridae	Ranavirus	Epizootic haematopoietic necrosis virus	100217	None	NC_028461
Iridoviridae	Ranavirus	European catfish virus	84739	None	NC_017940
Iridoviridae	Ranavirus	Frog virus 3	10493	None	NC_005946
Iridoviridae	Ranavirus	Santee-Cooper ranavirus	198068	None	NC_038508
Iridoviridae	Ranavirus	Short-finned eel ranavirus	638660	None	NC_030394
Iridoviridae	Ranavirus	Singapore grouper iridovirus	262968	None	NC_006549
Nairoviridae	Orthonairovirus	Burana orthonairovirus	1980518	L	NC_031284
Nairoviridae	Orthonairovirus	Burana orthonairovirus	1980518	M	NC_031285
Nairoviridae	Orthonairovirus	Burana orthonairovirus	1980518	S	NC_031286
Nairoviridae	Orthonairovirus	Crimean-Congo hemorrhagic fever orthonairovirus	1980519	M	NC_005300
Nairoviridae	Orthonairovirus	Crimean-Congo hemorrhagic fever orthonairovirus	1980519	L	NC_005301
Nairoviridae	Orthonairovirus	Crimean-Congo hemorrhagic fever orthonairovirus	1980519	S	NC_005302
Nairoviridae	Orthonairovirus	Dera Ghazi Khan orthonairovirus	1980520	M	NC_034510
Nairoviridae	Orthonairovirus	Dera Ghazi Khan orthonairovirus	1980520	L	NC_034520
Nairoviridae	Orthonairovirus	Dera Ghazi Khan orthonairovirus	1980520	S	NC_034521
Nairoviridae	Orthonairovirus	Dugbe orthonairovirus	1980521	S	NC_004157
Nairoviridae	Orthonairovirus	Dugbe orthonairovirus	1980521	M	NC_004158
Nairoviridae	Orthonairovirus	Dugbe orthonairovirus	1980521	L	NC_004159
Nairoviridae	Orthonairovirus	Hazara orthonairovirus	1980522	L	NC_038709
Nairoviridae	Orthonairovirus	Hazara orthonairovirus	1980522	M	NC_038710
Nairoviridae	Orthonairovirus	Hazara orthonairovirus	1980522	S	NC_038711
Nairoviridae	Orthonairovirus	Hughes orthonairovirus	1980523	M	NC_034494
Nairoviridae	Orthonairovirus	Hughes orthonairovirus	1980523	L	NC_034502
Nairoviridae	Orthonairovirus	Hughes orthonairovirus	1980523	S	NC_034503
Nairoviridae	Orthonairovirus	Kasokero orthonairovirus	1980524	S	NC_029932
Nairoviridae	Orthonairovirus	Kasokero orthonairovirus	1980524	M	NC_029933
Nairoviridae	Orthonairovirus	Kasokero orthonairovirus	1980524	L	NC_036636
Nairoviridae	Orthonairovirus	Keterah orthonairovirus	1980525	M	NC_034388
Nairoviridae	Orthonairovirus	Keterah orthonairovirus	1980525	S	NC_034389
Nairoviridae	Orthonairovirus	Keterah orthonairovirus	1980525	L	NC_034392
Nairoviridae	Orthonairovirus	Leopards Hill virus	1381104	L	NC_025831
Nairoviridae	Orthonairovirus	Leopards Hill virus	1381104	M	NC_025832
Nairoviridae	Orthonairovirus	Leopards Hill virus	1381104	S	NC_025833
Nairoviridae	Orthonairovirus	Nairobi sheep disease orthonairovirus	1980526	S	NC_034386
Nairoviridae	Orthonairovirus	Nairobi sheep disease orthonairovirus	1980526	L	NC_034387
Nairoviridae	Orthonairovirus	Nairobi sheep disease orthonairovirus	1980526	M	NC_034391
Nairoviridae	Orthonairovirus	Qalyub orthonairovirus	1980527	L	NC_034511
Nairoviridae	Orthonairovirus	Qalyub orthonairovirus	1980527	S	NC_034512
Nairoviridae	Orthonairovirus	Qalyub orthonairovirus	1980527	M	NC_034522
Nairoviridae	Orthonairovirus	Sakhalin orthonairovirus	1980528	M	NC_034554
Nairoviridae	Orthonairovirus	Sakhalin orthonairovirus	1980528	L	NC_034561
Nairoviridae	Orthonairovirus	Sakhalin orthonairovirus	1980528	S	NC_034562
Nairoviridae	Orthonairovirus	Thiafora orthonairovirus	1980529	L	NC_039220
Nairoviridae	Orthonairovirus	Thiafora orthonairovirus	1980529	M	NC_039221
Nairoviridae	Orthonairovirus	Thiafora orthonairovirus	1980529	S	NC_039222
Nairoviridae	Orthonairovirus	Tofla virus	1615758	S	NC_029122
Nairoviridae	Orthonairovirus	Tofla virus	1615758	M	NC_029123
Nairoviridae	Orthonairovirus	Tofla virus	1615758	L	NC_029124
Nairoviridae	Orthonairovirus	Yogue virus	1712572	L	NC_029931
Nairoviridae	Orthonairovirus	Yogue virus	1712572	M	NC_029935
Nairoviridae	Orthonairovirus	Yogue virus	1712572	S	NC_029936
Nodaviridae	Alphanodavirus	Boolarra virus	12286	RNA 1	NC_004142
Nodaviridae	Alphanodavirus	Boolarra virus	12286	RNA 2	NC_004145
Nodaviridae	Alphanodavirus	Nodamura virus	12288	RNA 1	NC_002690
Nodaviridae	Alphanodavirus	Nodamura virus	12288	RNA 2	NC_002691
Nodaviridae	Betanodavirus	Barfin flounder nervous necrosis virus	43761	RNA 1	NC_013458
Nodaviridae	Betanodavirus	Barfin flounder nervous necrosis virus	43761	RNA 2	NC_013459
Nodaviridae	Betanodavirus	Redspotted grouper nervous necrosis virus	43763	RNA 1	NC_008040
Nodaviridae	Betanodavirus	Redspotted grouper nervous necrosis virus	43763	RNA 2	NC_008041
Nodaviridae	Betanodavirus	Senegalese sole Iberian betanodavirus	683176	1	NC_024492
Nodaviridae	Betanodavirus	Senegalese sole Iberian betanodavirus	683176	2	NC_024493
Nodaviridae	Betanodavirus	Striped jack nervous necrosis virus	35297	RNA 1	NC_003448
Nodaviridae	Betanodavirus	Striped jack nervous necrosis virus	35297	RNA 2	NC_003449
Nodaviridae	Betanodavirus	Tiger puffer nervous necrosis virus	43764	RNA 1	NC_013460
Nodaviridae	Betanodavirus	Tiger puffer nervous necrosis virus	43764	RNA 2	NC_013461
Nyamiviridae	Nyavirus	Midway nyavirus	644609	None	NC_012702
Nyamiviridae	Nyavirus	Nyamanini nyavirus	644610	None	NC_012703
Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	11320	2	NC_026435,NC_002021,NC_007375,NC_026423,NC_007372
Orthomyxoviridae	Betainfluenzavirus	Influenza B virus	11520	1	NC_002204,MG925358,MT314615
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	2	NC_036615
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	1	NC_036616
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	5	NC_036617
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	4	NC_036618
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	3	NC_036619
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	6	NC_036620
Orthomyxoviridae	Deltainfluenzavirus	Influenza D virus	1511084	7	NC_036621
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	4	NC_006310
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	2	NC_006308
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	6	NC_006312
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	3	NC_006309
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	1	NC_006307
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	5	NC_006311
Orthomyxoviridae	Gammainfluenzavirus	Influenza C virus	11552	7	NC_006306
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	8	NC_006497
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	7	NC_006498
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	6	NC_006499
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	5	NC_006500
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	4	NC_006501
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	3	NC_006502
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	2	NC_006503
Orthomyxoviridae	Isavirus	Salmon isavirus	55987	1	NC_006505
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	4	NC_025793
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	7	NC_025794
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	1	NC_025795
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	2	NC_025796
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	3	NC_025797
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	5	NC_025798
Orthomyxoviridae	Quaranjavirus	Wellfleet Bay virus	1566309	6	NC_025799
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	2	NC_034254
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	3	NC_034255
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	5	NC_034256
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	1	NC_034261
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	4	NC_034262
Orthomyxoviridae	Thogotovirus	Dhori thogotovirus	11318	6	NC_034263
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	2	NC_006495
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	3	NC_006496
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	6	NC_006504
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	4	NC_006506
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	5	NC_006507
Orthomyxoviridae	Thogotovirus	Thogoto thogotovirus	11569	1	NC_006508
Papillomaviridae	unknown	Bandicoot papillomatosis carcinomatosis virus type 1	479058	None	NC_010107
Papillomaviridae	unknown	Bandicoot papillomatosis carcinomatosis virus type 2	500654	None	NC_010817
Papillomaviridae	unknown	Bos taurus papillomavirus 13	1887213	None	NC_030795
Papillomaviridae	unknown	Bos taurus papillomavirus 16	1887214	None	NC_030796
Papillomaviridae	unknown	Bos taurus papillomavirus 20	1887218	None	NC_030800
Papillomaviridae	unknown	Bovine papillomavirus	10571	None	NC_035208
Papillomaviridae	unknown	Erethizon dorsatum papillomavirus 2	2268125	None	NC_040580
Papillomaviridae	unknown	Felis catus papillomavirus type 5	2025339	None	NC_035479
Papillomaviridae	unknown	Human papillomavirus	10566	None	NC_027779
Papillomaviridae	unknown	Human papillomavirus type 85	652810	None	NC_034616
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 1	2077302	None	NC_037061
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 2	2077303	None	NC_037067
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 3	2077304	None	NC_037069
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 4	2077305	None	NC_037064
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 5	2077306	None	NC_037059
Papillomaviridae	unknown	Leptonychotes weddellii papillomavirus 6	2077307	None	NC_040818
Papillomaviridae	unknown	Macaca mulatta papillomavirus 2	2294150	None	NC_040709
Papillomaviridae	unknown	Macaca mulatta papillomavirus 3	2294151	None	NC_040827
Papillomaviridae	unknown	Macaca mulatta papillomavirus 4	2294152	None	NC_040569
Papillomaviridae	unknown	Molossus molossus papillomavirus 1	1959848	None	NC_040787
Papillomaviridae	unknown	Rodent papillomavirus	2050020	None	NC_040604
Papillomaviridae	unknown	Rusa timorensis papillomavirus type 2	1905556	None	NC_040785
Papillomaviridae	unknown	Sus scrofa papillomavirus 2	2025338	None	NC_035478
Papillomaviridae	Alefpapillomavirus	Alefpapillomavirus 1	2169692	None	NC_030839
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 1	337048	None	NC_001586
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 10	333754	None	NC_001355
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 11	337049	None	NC_001587
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 12	10570	None	NC_001678,NC_017716,NC_017716,NC_001678
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 13	333766	None	NC_001676
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 14	931244	None	NC_039089
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	337039	None	NC_001576
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3	333767	None	NC_001694
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 4	337043	None	NC_001352
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 5	337044	None	NC_001583
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 6	337050	None	NC_038889,NC_001593,NC_038889
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 7	337042	None	NC_001357
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 8	333757	None	NC_001595
Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 9	337041	None	NC_001526
Papillomaviridae	Alphapapillomavirus	Macaca mulatta papillomavirus 6	2364646	None	NC_040727
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	337051	None	NC_015692,NC_015692,NC_001531
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	333924	None	NC_001596
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 3	334207	None	NC_001591
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 4	334208	None	NC_004500
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 5	334209	None	NC_005134
Papillomaviridae	Betapapillomavirus	Betapapillomavirus 6	1172193	None	NC_015691
Papillomaviridae	Chipapillomavirus	Chipapillomavirus 1	1177758	None	NC_016074,NC_008297,NC_016074
Papillomaviridae	Chipapillomavirus	Chipapillomavirus 2	1177759	None	NC_026640,NC_010226,NC_026640
Papillomaviridae	Chipapillomavirus	Chipapillomavirus 3	1513276	None	NC_019852,NC_016014,NC_016075
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 1	10565	None	NC_001524
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 2	10564	None	NC_001523
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 3	56144	None	NC_001789
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 4	337052	None	NC_030795,NC_001522,NC_001522
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 5	1175853	None	NC_011051
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 6	1513268	None	NC_015268,NC_015267
Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 7	2169867	None	NC_039036
Papillomaviridae	Dyochipapillomavirus	Dyochipapillomavirus 1	1918729	None	NC_023882
Papillomaviridae	Dyodeltapapillomavirus	Dyodeltapapillomavirus 1	1177764	None	NC_011280
Papillomaviridae	Dyoepsilonpapillomavirus	Dyoepsilonpapillomavirus 1	1177765	None	NC_013117
Papillomaviridae	Dyoetapapillomavirus	Dyoetapapillomavirus 1	1177767	None	NC_011765
Papillomaviridae	Dyoiotapapillomavirus	Dyoiotapapillomavirus 1	1233177	None	NC_012123,NC_017862,NC_017862,NC_012123
Papillomaviridae	Dyoiotapapillomavirus	Dyoiotapapillomavirus 2	2083182	None	NC_020084,NC_020085,NC_020085,NC_020084
Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 1	1513247	None	NC_038516
Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 2	1961787	None	NC_023895
Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 4	2169879	None	NC_030798
Papillomaviridae	Dyokappapapillomavirus	Dyokappapapillomavirus 5	2169880	None	NC_039037
Papillomaviridae	Dyolambdapapillomavirus	Dyolambdapapillomavirus 1	1513248	None	NC_014143
Papillomaviridae	Dyomupapillomavirus	Boa constrictor papillomavirus 1	2294156	None	NC_040583
Papillomaviridae	Dyomupapillomavirus	Dyomupapillomavirus 1	1513249	None	NC_016013
Papillomaviridae	Dyonupapillomavirus	Dyonupapillomavirus 1	1513250	None	NC_035193,NC_015325
Papillomaviridae	Dyoomegapapillomavirus	Dyoomegapapillomavirus 1	1918731	None	NC_038517
Papillomaviridae	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1	1513251	None	NC_023496
Papillomaviridae	Dyophipapillomavirus	Dyophipapillomavirus 1	1920493	None	NC_039038
Papillomaviridae	Dyopipapillomavirus	Dyopipapillomavirus 1	1513252	None	NC_018076
Papillomaviridae	Dyopsipapillomavirus	Dyopsipapillomavirus 1	1920498	None	NC_038518
Papillomaviridae	Dyorhopapillomavirus	Dyorhopapillomavirus 1	1513253	None	NC_020500,NC_020501,NC_020501,NC_020500
Papillomaviridae	Dyosigmapapillomavirus	Dyosigmapapillomavirus 1	1513254	None	NC_023178
Papillomaviridae	Dyotaupapillomavirus	Dyotaupapillomavirus 1	1932910	None	NC_038519
Papillomaviridae	Dyothetapapillomavirus	Dyothetapapillomavirus 1	1235662	None	NC_038520
